date,mean_sentiment,mean_informativeness,mean_persuasion,mean_anger,mean_surprise,mean_happiness,mean_fear,sd_sentiment,sd_informativeness,sd_fear,sd_persuasion,sd_anger,sd_surprise,sd_happiness,week,support,diff1,diff2,cases,country
2021-03-19,1.896969696969697,4.56969696969697,4.051515151515152,2.0272727272727273,3.8333333333333335,2.4848484848484853,2.4,2.0794357480583594,0.3413986384024258,1.2619429464123963,0.90142984062863,1.0739159438920043,0.5423713365090993,1.3834109142173765,2111,38,3.3333333333333357,-6.333333333333336,211232,FR
2021-04-13,2.4,4.530434782608696,3.8173913043478263,1.626086956521739,3.5434782608695654,2.4217391304347826,2.5869565217391304,1.5338602520201352,0.31396986336082366,0.28810406552003043,0.4365694508042152,1.2240831044664884,0.5623215571155332,1.2413176729658653,2115,37,1,2.6666666666666643,230945,FR
2021-04-14,2.868181818181818,4.5181818181818185,4.0181818181818185,2.081818181818182,3.8181818181818183,3.040909090909091,2.268181818181818,1.0687715973362724,0.3064953408118856,1.0611702271936634,0.4717105283018628,1.3240041589764788,0.46047218377946786,0.5973426000363461,2115,37,1,2.6666666666666643,230945,FR
2021-04-22,2.4217391304347826,4.6521739130434785,4.126086956521739,1.673913043478261,4.065217391304348,3.0434782608695654,2.5347826086956524,1.7748127997927838,0.12011193725169758,1.0602781348873316,0.4504718650324022,1.1580616215761528,0.5068698018697018,1.010322219958708,2116,38,2.6666666666666643,-9.166666666666664,208610,FR
2021-05-07,3.39,4.546666666666667,4.343333333333334,0.9966666666666667,3.8066666666666666,3.34,1.6666666666666665,0.624968964746692,0.2635740206617793,1.4283661593084147,0.45764263526161497,1.3265156154983326,0.5936057749819774,0.7490683869152818,2118,31.5,9.5,-0.5,124919,FR
2021-06-24,3.0625,4.575,4.154166666666667,1.85,3.875,3.125,2.3583333333333334,1.0765534781441877,0.2111047545445255,1.3078082117958196,0.47179506113369285,1.3503622702332752,0.49453535504684026,0.5757792451369143,2125,44,-9.5,3,12809,FR
2021-07-05,3.4133333333333336,4.5,4.206666666666667,1.7466666666666666,4.033333333333333,3.6,2.06,0.6311742646693956,0.280305955290694,1.2866345912606933,0.4165618915885243,1.2755204353331158,0.6399404734221844,0.6813851438692469,2127,37.5,1,8.5,26521,FR
2021-07-08,2.2264705882352938,4.023529411764706,3.588235294117647,1.4529411764705882,3.610294117647059,2.5441176470588234,1.864705882352941,1.391833071035999,0.5662438816008478,1.1814189174346004,0.662092885165276,1.2947045520446598,0.7572810172382243,0.7713880400554899,2127,37.5,1,8.5,26521,FR
2021-09-21,2.7918367346938777,4.506122448979592,4.020408163265306,1.6551020408163264,3.8469387755102042,3.0040816326530613,2.073469387755102,1.5608273359949572,0.2889695509228336,1.2303074666866955,0.7648473681713491,1.3642857142857143,0.6308400618805604,1.028137309181323,2138,44,0.5,-7,41744,FR
2021-09-30,2.8577464788732394,4.270422535211268,3.9253521126760567,1.380281690140845,3.7,2.9943661971830986,1.6901408450704225,1.397923150537559,0.41140677339975235,1.2833165659535073,0.5706433236417484,1.2712895273596203,0.6886840453253688,0.9570620705268004,2139,44.5,-7,2.5,34619,FR
2021-10-19,2.8365384615384617,4.375,3.980769230769231,1.4615384615384617,3.6538461538461537,2.951923076923077,1.9288461538461539,1.3207289796575947,0.3714703165509074,1.2598376083435043,0.4966706651523986,1.315988236158436,0.6066499260117115,0.9613084189373141,2142,41,2.5,-1.5,37420,FR
